adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,total_gross,year,theaters_opening,theaters_gross
"$5,700","$14,400",,4/14,Embrem Entertainment,Comedy,Violet Tendencies,11/5,455,Unrated,"November 5, 2010",1 hrs. 39 min.,Embr.,"$13,304",2010,1,1
"$8,400","$14,100",,10/21,Area23a,Sci-Fi,Jim (2010),10/8,456,Unrated,"October 8, 2010",1 hrs. 41 min.,A23,"$13,015",2010,1,1
"$7,500","$13,500",,-,Strand,Documentary,Picture Me,9/17,457,Unrated,"September 17, 2010",1 hrs. 22 min.,Strand,"$12,008",2010,1,1
"$4,200","$13,500",,7/22,Mangusta Productions,Comedy,The Living Wake,5/14,458,Unrated,"May 14, 2010",1 hrs. 30 min.,Mang.,"$12,232",2010,1,1
"$8,200","$13,200",,8/5,Freestyle Releasing,Drama,The Dry Land,7/30,459,R,"July 30, 2010",1 hrs. 32 min.,Free,"$11,777",2010,5,5
"$6,600","$13,100",,9/16,Dada Films,Romantic Comedy,White Wedding,9/3,460,PG-13,"September 3, 2010",1 hrs. 33 min.,Da.,"$11,710",2010,4,4
"$4,900","$13,000",,12/16,Shadow Dist.,Documentary,The Kids Grow Up,10/29,461,Unrated,"October 29, 2010",1 hrs. 30 min.,Shad.,"$12,095",2010,1,1
"$5,600","$13,000",,10/21,Lorber Films,Foreign,Salt of this Sea,8/13,462,Unrated,"August 13, 2010",1 hrs. 44 min.,Lorb.,"$11,662",2010,1,2
"$2,700","$12,600",,6/24,Variance Films,Documentary,After the Cup: Sons of Sakhnin United,5/21,463,Unrated,"May 21, 2010",1 hrs. 20 min.,Vari.,"$11,538",2010,1,3
"$3,800","$12,400",,3/10,Strand,Drama,The Taqwacores,10/22,464,Unrated,"October 22, 2010",1 hrs. 20 min.,Strand,"$11,445",2010,1,2
"$2,600","$12,300",,11/4,Abramorama,Comedy / Drama,Cherry,10/8,465,R,"October 8, 2010",1 hrs. 35 min.,Abr.,"$11,362",2010,1,3
"$5,300","$12,200",,-,Unknown,Drama,Children of Invention,3/12,466,Unrated,"March 12, 2010",1 hrs. 26 min.,,"$11,183",2010,2,2
$900,"$12,100",,8/26,Strand,Foreign,Spring Fever,6/4,467,Unrated,"June 4, 2010",1 hrs. 56 min.,Strand,"$10,824",2010,1,2
,"$11,900",,-,Indican,Drama,Christina,12/3,468,Unrated,"December 3, 2010",,Indic.,"$11,000",2010,,
"$4,000","$11,800",,5/13,Indican,Animation,Terkel in Trouble,3/26,469,R,"March 26, 2010",1 hrs. 4 min.,Indic.,"$10,783Domestic Lifetime Gross: $161,457",2010,2,2
"$2,100","$11,700",,-,Olive Films,Music Drama,The Milk of Sorrow,8/27,470,Unrated,"August 27, 2010",1 hrs. 34 min.,Olive,"$10,462",2010,1,2
"$2,800","$11,400",,2/25,First Run,Documentary,Waiting for Armageddon,1/8,471,Unrated,"January 8, 2010",1 hrs. 14 min.,FRun,"$10,501",2010,1,1
"$4,400","$11,200",,9/23,Indican,Horror Thriller,Circle,8/27,472,Unrated,"August 27, 2010",,Indic.,"$10,024",2010,2,2
"$11,200","$11,200",,8/5,Phase 4,Documentary,"Hugh Hefner: Playboy, Activist and Rebel",7/30,473,R,"July 30, 2010",2 hrs. 4 min.,P4,"$10,000",2010,4,4
"$2,200","$11,000",,2/17,Film Movement,Foreign,Come Undone (2010),12/3,474,Unrated,"December 3, 2010",2 hrs. 6 min.,FM,"$10,035",2010,1,2
"$3,300","$10,600","$30,000",11/4,Magnolia,Comedy,Down Terrace,10/15,475,R,"October 15, 2010",1 hrs. 29 min.,Magn.,"$9,812",2010,2,2
,"$10,500",,-,Cinema Purgatorio,Documentary,Brutal Beauty: Tales of the Rose City Rollers,1/8,476,Unrated,"January 8, 2010",1 hrs. 20 min.,CP,"$9,677",2010,,2
"$5,000","$10,100",,1/21,Magnolia,Romance,Wonderful World,1/8,477,R,"January 8, 2010",1 hrs. 35 min.,Magn.,"$9,309",2010,4,4
"$2,600","$10,100",,8/26,Olive Films,Foreign,Brotherhood (Broderskab),8/6,478,R,"August 6, 2010",1 hrs. 30 min.,Olive,"$8,979",2010,1,1
"$2,400","$9,500",,-,Film Movement,Documentary,Only When I Dance,7/2,479,Unrated,"July 2, 2010",1 hrs. 18 min.,FM,"$8,738",2010,1,1
"$5,700","$9,000",,7/22,Peaches Christ,Horror Comedy,All About Evil,7/9,480,Unrated,"July 9, 2010",,PC,"$7,995",2010,1,1
"$2,100","$8,900",,10/28,First Run,Documentary,Mugabe and the White African,7/23,481,Unrated,"July 23, 2010",1 hrs. 34 min.,FRun,"$7,924",2010,1,1
"$1,100","$8,700",,4/8,IFC,Thriller,Stolen (2010),3/12,482,R,"March 12, 2010",1 hrs. 30 min.,IFC,"$7,943",2010,1,2
"$2,500","$8,500",,2/10,Cinema Purgatorio,Sci-Fi,Zenith,10/1,483,Unrated,"October 1, 2010",1 hrs. 33 min.,CP,"$7,862",2010,1,4
"$3,000","$8,400",,-,UTV Communications,Foreign,Udaan,7/16,484,Unrated,"July 16, 2010",2 hrs. 14 min.,UTV,"$7,461",2010,2,2
"$2,100","$8,200",,-,First Run,Documentary,Tales from the Script,3/12,485,Unrated,"March 12, 2010",1 hrs. 45 min.,FRun,"$7,535",2010,1,1
"$5,700","$8,000",,4/15,Oscilloscope Pictures,Documentary,The Thorn in the Heart,4/2,486,Unrated,"April 2, 2010",1 hrs. 26 min.,Osci.,"$7,376",2010,1,1
"$8,000","$8,000",,9/16,Real Bean,Drama,Logan,9/10,487,Unrated,"September 10, 2010",,RB,"$7,137",2010,1,1
"$5,400","$7,900",$2 million,6/17,Anchor Bay Films,Crime Drama,Gangster's Paradise: Jerusalema,6/11,488,R,"June 11, 2010",2 hrs. 0 min.,Anch.,"$7,294",2010,4,4
"$2,900","$7,800",,5/27,Strand,Drama,Happiness Runs,5/7,489,Unrated,"May 7, 2010",1 hrs. 28 min.,Strand,"$7,199",2010,1,2
"$4,100","$7,500",,4/15,Regent Releasing,Comedy / Drama,Misconceptions,1/22,490,Unrated,"January 22, 2010",1 hrs. 35 min.,Reg.,"$6,892",2010,2,2
"$1,900","$7,400",,5/13,IFC,Drama,Mercy (2010),4/30,491,R,"April 30, 2010",1 hrs. 27 min.,IFC,"$6,780",2010,1,2
"$2,300","$7,400",,6/17,Phase 4,Romantic Comedy,Finding Bliss,6/4,492,R,"June 4, 2010",1 hrs. 36 min.,P4,"$6,783",2010,1,1
"$1,900","$7,300",,-,Cinema Purgatorio,Documentary,Regina Spektor: Live In London,11/19,493,Unrated,"November 19, 2010",1 hrs. 7 min.,CP,"$6,684",2010,9,9
"$2,400","$7,200",,7/1,Regent Releasing,Romance,Dream Boy,3/26,494,R,"March 26, 2010",1 hrs. 28 min.,Reg.,"$6,534",2010,1,1
"$3,500","$6,900",,4/15,Regent Releasing,Drama,Watercolors,1/22,495,Unrated,"January 22, 2010",1 hrs. 54 min.,Reg.,"$6,305",2010,2,2
"$2,700","$6,800",,3/17,Lorber Films,Foreign,The Red Chapel,12/29,496,Unrated,"December 29, 2010",1 hrs. 28 min.,Lorb.,"$6,196",2010,1,2
"$2,500","$6,500",,12/23,Cinema Purgatorio,Documentary,Sweethearts of the Prison Rodeo,9/17,497,Unrated,"September 17, 2010",1 hrs. 30 min.,CP,"$5,922",2010,2,2
"$6,500","$6,500",,10/28,TLA Releasing,Comedy,BearCity,10/22,498,Unrated,"October 22, 2010",,TLA,"$5,980",2010,1,1
"$1,200","$6,200",,11/4,Winter Star,Drama / Thriller,Midnight Reckoning,9/10,499,PG-13,"September 10, 2010",,Wint.,"$5,673",2010,1,7
,"$6,100",,2/10,Lorber Films,Documentary,American Grindhouse,6/18,500,Unrated,"June 18, 2010",1 hrs. 20 min.,Lorb.,"$5,529",2010,,2
"$1,500","$5,900",,7/1,Shadow Dist.,Documentary,Whiz Kids,6/4,501,Unrated,"June 4, 2010",1 hrs. 22 min.,Shad.,"$5,386",2010,1,2
"$3,700","$5,700",,6/17,Rockstone Releasing,Comedy,Speed-Dating,6/4,502,R,"June 4, 2010",1 hrs. 38 min.,RR,"$5,240",2010,1,1
"$2,000","$5,400",,1/6,IFC,Drama,Hadewijch,12/24,503,Unrated,"December 24, 2010",1 hrs. 45 min.,IFC,"$5,006",2010,1,2
"$1,300","$5,200",,-,Magnolia,Crime Thriller,The Oxford Murders,8/6,504,R,"August 6, 2010",1 hrs. 48 min.,Magn.,"$4,803",2010,1,2
$900,"$5,000",,3/24,The Film Desk,Documentary,Promised Lands (2010 re-issue),2/5,505,Unrated,"February 5, 2010",1 hrs. 27 min.,FDesk,"$4,546",2010,1,1
$100,"$4,900",,-,Driving With Our Eyes Shut,Comedy,To Die is Hard,12/17,506,Unrated,"December 17, 2010",1 hrs. 27 min.,DWOES,"$4,549",2010,1,1
"$1,600","$4,700",,-,Lorber Films,Documentary,Kimjongilia,3/19,507,Unrated,"March 19, 2010",1 hrs. 15 min.,Lorb.,"$4,362",2010,1,1
"$2,900","$4,500",,12/30,Film Movement,Drama,Helena From the Wedding,11/12,508,Unrated,"November 12, 2010",,FM,"$4,190",2010,1,1
"$3,300","$4,400",,10/28,IFC,Thriller,Inhale,10/22,509,R,"October 22, 2010",1 hrs. 40 min.,IFC,"$4,115",2010,2,2
"$1,400","$4,300",,6/10,Regent Releasing,Romance,Just Say Love,3/26,510,Unrated,"March 26, 2010",1 hrs. 15 min.,Reg.,"$3,944",2010,1,1
"$1,500","$4,200",,7/29,North Poplar Pictures,Drama / Thriller,In/Significant Others,5/14,511,Unrated,"May 14, 2010",1 hrs. 39 min.,NPP,"$3,763",2010,1,1
"$2,700","$4,100",,8/5,Magnolia,Documentary,Smash His Camera,7/30,512,PG-13,"July 30, 2010",1 hrs. 27 min.,Magn.,"$3,644",2010,1,1
"$2,200","$4,000",,11/25,IFC,Sci-Fi Horror,Heartless,11/19,513,Unrated,"November 19, 2010",1 hrs. 49 min.,IFC,"$3,697",2010,1,1
,"$3,800",,3/14,Wind Pixie,Musical,Metal Messiah,9/16,514,Unrated,"September 16, 2010",1 hrs. 27 min.,Wind Pixie,"$3,476",2010,,1
"$1,500","$3,800",,6/24,Unknown,Drama,The Full Picture,6/11,515,Unrated,"June 11, 2010",1 hrs. 20 min.,,"$3,467",2010,1,1
"$2,600","$3,700",,9/23,Cinema Libre Studio,Comedy,El Superstar: The Unlikely Rise of Juan Frances,9/17,516,Unrated,"September 17, 2010",1 hrs. 30 min.,CLS,"$3,271",2010,1,1
"$1,100","$3,600",,4/15,Regent Releasing,Thriller,Murder in Fashion,1/22,517,R,"January 22, 2010",1 hrs. 30 min.,Reg.,"$3,346",2010,2,2
$600,"$3,400",,4/22,Strand,Comedy,My Year Without Sex,3/12,518,Unrated,"March 12, 2010",1 hrs. 36 min.,Strand,"$3,119",2010,1,1
"$1,600","$3,400",,6/2,Cinema Purgatorio,Drama / Thriller,The Afterlight,9/10,519,Unrated,"September 10, 2010",1 hrs. 27 min.,CP,"$3,059",2010,1,1
"$1,400","$3,300",,10/7,First Run,Drama,Altiplano,8/20,520,Unrated,"August 20, 2010",1 hrs. 49 min.,FRun,"$2,961",2010,1,1
$600,"$2,900",,11/18,Regent Releasing,Foreign,Eichmann,10/29,521,Unrated,"October 29, 2010",1 hrs. 36 min.,Reg.,"$2,706",2010,1,1
"$1,900","$2,900",,4/29,IFC,Comedy / Drama,Boogie Woogie,4/23,522,R,"April 23, 2010",1 hrs. 30 min.,IFC,"$2,618",2010,1,1
"$1,600","$2,600",,-,Strand,Drama / Thriller,Daniel & Ana,8/27,523,Unrated,"August 27, 2010",1 hrs. 30 min.,Strand,"$2,372",2010,1,1
"$2,400","$2,400",,12/16,Reel Diva Consultants,Comedy / Drama,You Won't Miss Me,12/10,525,Unrated,"December 10, 2010",1 hrs. 21 min.,ReelD,"$2,240",2010,1,1
$800,"$2,400",,10/7,Olive Films,Drama,The Girl (Flickan),9/17,524,Unrated,"September 17, 2010",1 hrs. 35 min.,Olive,"$2,201",2010,1,1
$600,"$2,300",,9/5,Lorber Films,Documentary,Nobody's Perfect,4/16,526,Unrated,"April 16, 2010",1 hrs. 24 min.,Lorb.,"$2,122",2010,1,1
$800,"$2,200",,10/7,Olive Films,Fantasy Drama,The Temptation of St. Tony,9/17,527,Unrated,"September 17, 2010",1 hrs. 50 min.,Olive,"$1,963",2010,1,1
"$1,600","$2,200",,10/14,First Look,Thriller,As Good as Dead,10/8,529,R,"October 8, 2010",1 hrs. 31 min.,First,"$1,981",2010,1,1
$900,"$2,200",,2/11,IFC,Drama,Falling Awake,1/29,528,R,"January 29, 2010",1 hrs. 50 min.,IFC,"$1,978",2010,2,2
$900,"$2,100",,11/11,First Run,Documentary,A Mother's Courage: Talking Back to Autism,9/24,530,Unrated,"September 24, 2010",1 hrs. 43 min.,FRun,"$1,916",2010,2,2
$700,"$1,700",,6/10,Regent Releasing,Comedy,Manuela and Manuel,3/26,531,PG-13,"March 26, 2010",1 hrs. 34 min.,Reg.,"$1,582",2010,1,1
$900,"$1,600",,10/21,First Run,Adventure,"Carmo, Hit the Road",10/15,532,Unrated,"October 15, 2010",1 hrs. 40 min.,FRun,"$1,512",2010,1,1
"$1,300","$1,500",,1/28,Strand,Comedy,Drool,1/22,533,Unrated,"January 22, 2010",1 hrs. 25 min.,Strand,"$1,403",2010,1,1
$100,$900,,3/11,Seven Arts Distribution,Documentary,45365,2/26,534,Unrated,"February 26, 2010",1 hrs. 30 min.,7Arts,$853,2010,1,1
$900,$900,,5/27,IFC,Drama / Thriller,Perrier's Bounty,5/21,535,R,"May 21, 2010",1 hrs. 28 min.,IFC,$828,2010,1,1
$100,$600,,11/18,Regent Releasing,Historical Drama,Shake Hands with the Devil,10/29,536,R,"October 29, 2010",1 hrs. 52 min.,Reg.,$594,2010,1,1
$100,$400,,11/18,Regent Releasing,Thriller,The Magician (2010),10/29,537,Unrated,"October 29, 2010",1 hrs. 25 min.,Reg.,$406,2010,1,1
