adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,total_gross,year,theaters_opening,theaters_gross
"$57,400","$189,500",,8/11,The Film Collective,Historical Drama,Copperhead,6/28,298,PG-13,"June 28, 2013",1 hrs. 58 min.,FC,"$171,740",2013,59,59
"$7,400","$185,200",,4/10,Tribeca Film,Foreign,Broken Circle Breakdown,11/1,299,Unrated,"November 1, 2013",1 hrs. 52 min.,Trib.,"$175,058",2013,1,21
"$29,000","$182,500",,7/11,Samuel Goldwyn,Documentary,Somm,6/21,300,Unrated,"June 21, 2013",1 hrs. 33 min.,Gold.,"$174,197",2013,5,9
"$19,700","$182,000",,11/7,The Film Arcade,Comedy,A.C.O.D.,10/4,301,PG-13,"October 4, 2013",1 hrs. 28 min.,TFA,"$175,705",2013,3,42
"$86,300","$179,100",,5/23,Lionsgate,Foreign,Cinco De Mayo: La Batalla,5/3,302,R,"May 3, 2013",2 hrs. 5 min.,LGF,"$173,472",2013,20,43
"$65,600","$178,100",,11/21,Producers Distribution Agency,Fantasy Drama,Escape from Tomorrow,10/11,303,Unrated,"October 11, 2013",1 hrs. 30 min.,PDA,"$171,962",2013,30,30
"$129,100","$172,500",,12/12,Eros,Foreign,R... Rajkumar,12/6,304,Unrated,"December 6, 2013",2 hrs. 26 min.,Eros,"$166,503",2013,91,91
"$28,600","$171,600",,6/20,Focus Features,Documentary,We Steal Secrets: The Story of Wikileaks,5/24,305,R,"May 24, 2013",2 hrs. 7 min.,Focus,"$166,243",2013,4,25
"$90,600","$171,000",,2/14,Indomina Media,Drama,LUV,1/18,306,R,"January 18, 2013",1 hrs. 35 min.,IM,"$156,996",2013,45,45
"$61,900","$170,500",,10/20,Well Go USA,Foreign,On the Job,9/27,307,Unrated,"September 27, 2013",2 hrs. 0 min.,WGUSA,"$164,620",2013,29,29
"$24,800","$168,000",,12/5,Oscilloscope Pictures,Drama,Mother of George,9/13,308,R,"September 13, 2013",1 hrs. 47 min.,Osci.,"$157,937",2013,1,8
"$22,300","$167,900",,9/29,Rocky Mountain Pictures,Sports Drama,Snake and Mongoose,8/9,309,PG-13,"August 9, 2013",1 hrs. 41 min.,RM,"$152,200",2013,1,14
"$12,600","$166,800",,4/3,International Film Circuit,Documentary,Free the Mind,5/3,310,Unrated,"May 3, 2013",1 hrs. 20 min.,ICir,"$157,201",2013,1,6
"$10,300","$161,600",,11/28,Sony Classics,Foreign,The Patience Stone,8/14,311,R,"August 14, 2013",1 hrs. 42 min.,SPC,"$148,671",2013,2,20
"$20,600","$161,000",,10/30,Kino Lorber,Foreign,A Touch of Sin,10/4,312,Unrated,"October 4, 2013",2 hrs. 13 min.,KL,"$154,120",2013,2,7
"$14,200","$160,400",,10/31,Kino Lorber,Documentary,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,4/17,313,Unrated,"April 17, 2013",1 hrs. 28 min.,KL,"$152,791",2013,1,7
"$13,600","$154,400",,4/11,Magnolia,Fantasy Comedy,John Dies at the End,1/25,314,R,"January 25, 2013",1 hrs. 39 min.,Magn.,"$141,951",2013,1,19
"$75,900","$153,200",,5/30,Eros,Foreign,Rangeelay,5/17,315,Unrated,"May 17, 2013",2 hrs. 9 min.,Eros,"$148,418",2013,20,20
"$19,000","$152,500",,1/30,Rada Film Group,Documentary,American Promise,10/18,316,Unrated,"October 18, 2013",2 hrs. 15 min.,RFG,"$146,702",2013,2,8
"$6,300","$150,300",,12/26,Cinedigm Entertainment,Documentary,Narco Cultura,11/22,317,R,"November 22, 2013",1 hrs. 42 min.,Cdgm.,"$145,088",2013,1,46
"$7,500","$148,200",,12/5,Magnolia,Documentary,Good Ol' Freda,9/6,318,PG,"September 6, 2013",1 hrs. 26 min.,Magn.,"$138,811",2013,1,17
"$32,900","$143,000",,1/9,IFC,Animation,Is the Man Who Is Tall Happy?,11/22,319,Unrated,"November 22, 2013",1 hrs. 28 min.,IFC,"$137,042",2013,3,15
"$18,600","$141,200",,9/8,Cohen Media Group,Foreign,The Artist and the Model,8/2,320,R,"August 2, 2013",1 hrs. 45 min.,Cohen,"$127,958",2013,2,11
"$6,500","$141,100",,11/14,Variance Films,Foreign / Action,Drug War,7/26,321,R,"July 26, 2013",1 hrs. 45 min.,Vari.,"$128,195",2013,1,13
"$36,000","$140,400",,9/19,Drafthouse,Documentary,A Band Called Death,6/28,322,Unrated,"June 28, 2013",1 hrs. 36 min.,Drft.,"$127,257",2013,15,16
"$50,800","$138,500",,5/16,CJ Entertainment,Foreign / Action,Fists of Legend,4/12,323,Unrated,"April 12, 2013",2 hrs. 34 min.,CJ,"$134,213",2013,23,23
"$24,500","$138,500",,10/10,Magnolia,Sci-Fi Thriller,Europa Report,8/2,324,PG-13,"August 2, 2013",1 hrs. 30 min.,Magn.,"$125,687",2013,3,12
"$35,200","$136,300",,3/2,River Rain,Thriller,Final: The Rapture,9/13,325,PG-13,"September 13, 2013",,RivR,"$124,561",2013,2,4
"$15,900","$133,100",,4/25,IFC,Foreign,Beyond the Hills,3/8,326,Unrated,"March 8, 2013",2 hrs. 32 min.,IFC,"$124,919",2013,3,17
"$10,300","$132,900",,-,Paladin/Film Buff,Documentary,Spark: A Burning Man Story,8/16,327,Unrated,"August 16, 2013",1 hrs. 30 min.,P/FB,"$120,459",2013,2,8
"$16,900","$132,300",,2/6,Noujaim Films,Documentary,The Square (2013),10/25,328,Unrated,"October 25, 2013",1 hrs. 44 min.,Nou,"$124,244",2013,1,9
"$76,500","$129,500",,7/4,Excel,Foreign,Fukrey,6/14,329,Unrated,"June 14, 2013",2 hrs. 10 min.,Excel,"$125,279",2013,57,57
"$25,600","$128,100",,1/16,IFC,Documentary,The Punk Singer,11/29,330,Unrated,"November 29, 2013",1 hrs. 22 min.,IFC,"$122,742",2013,3,24
"$13,400","$127,200",,4/18,Strand,Foreign,Yossi,1/25,331,Unrated,"January 25, 2013",1 hrs. 24 min.,Strand,"$117,047",2013,2,8
"$51,400","$127,100",,7/11,High Top Releasing,Comedy,Lost and Found in Armenia,6/7,332,Unrated,"June 7, 2013",1 hrs. 40 min.,HTR,"$122,305",2013,9,9
"$7,500","$126,500",,8/25,Xlrator Media,Documentary,Storm Surfers 3D,4/26,333,Unrated,"April 26, 2013",1 hrs. 35 min.,XL,"$117,090",2013,2,7
"$8,200","$120,300",,-,Kino Lorber,Documentary,Ain't In It For My Health: A Film About Levon Helm,4/19,334,Unrated,"April 19, 2013",1 hrs. 45 min.,KL,"$113,966",2013,1,10
,"$117,200",,-,Warner Bros.,Family Adventure,Goonies (2013 re-release),4/28,335,PG,"April 28, 2013",1 hrs. 30 min.,WB,"$113,538Domestic Lifetime Gross: $61,503,218",2013,,
"$16,700","$116,900",,-,Magnolia,Documentary,Big Star: Nothing Can Hurt Me,7/3,336,PG-13,"July 3, 2013",1 hrs. 53 min.,Magn.,"$105,998",2013,2,9
"$21,500","$116,500",,12/19,The Film Arcade,Documentary,Spinning Plates,10/25,337,Unrated,"October 25, 2013",1 hrs. 33 min.,TFA,"$112,449",2013,3,6
"$68,000","$115,700",,5/9,Eros,Foreign,Ek Thi Daayan,4/19,338,Unrated,"April 19, 2013",2 hrs. 10 min.,Eros,"$112,135",2013,47,47
"$103,400","$114,500",,9/19,Gabriel's Messenger Films,Drama,The Investigator,9/13,339,PG-13,"September 13, 2013",1 hrs. 41 min.,GMF,"$103,739",2013,11,11
"$14,100","$114,100",,9/19,Music Box Films,Foreign,Augustine,5/17,340,Unrated,"May 17, 2013",1 hrs. 41 min.,MBox,"$107,352",2013,5,10
"$5,000","$114,100",,2/20,Music Box Films,Documentary,Bettie Page Reveals All,11/22,341,R,"November 22, 2013",1 hrs. 30 min.,MBox,"$108,118",2013,1,21
"$31,300","$113,200",,4/11,Millennium Ent.,Fantasy,Upside Down,3/15,342,PG-13,"March 15, 2013",1 hrs. 48 min.,MNE,"$105,095",2013,11,39
"$22,100","$112,500",,9/8,MPI Media Group,Foreign,Therese,8/23,343,Unrated,"August 23, 2013",1 hrs. 50 min.,MPI,"$101,944",2013,6,8
"$10,700","$112,100",,1/30,Kino Lorber,Comedy,Computer Chess,7/17,344,Unrated,"July 17, 2013",1 hrs. 32 min.,KL,"$102,041",2013,2,9
"$19,000","$111,300",,9/19,IFC,Foreign,Una Noche,8/23,345,Unrated,"August 23, 2013",1 hrs. 30 min.,IFC,"$100,887",2013,3,6
"$22,900","$109,400",,5/16,IFC,Comedy / Drama,Gimme the Loot,3/22,346,Unrated,"March 22, 2013",1 hrs. 19 min.,IFC,"$104,442",2013,1,10
"$6,200","$108,200",,6/30,Cinedigm Entertainment,Comedy / Drama,The English Teacher,5/17,347,R,"May 17, 2013",1 hrs. 31 min.,Cdgm.,"$104,810",2013,2,7
"$11,900","$106,500",,-,Zeitgeist,Documentary,One Track Heart: The Story of Krishna Das,5/8,348,Unrated,"May 8, 2013",1 hrs. 12 min.,Zeit.,"$100,401",2013,1,5
,"$106,400",,4/4,Abramorama,Documentary,Stevie Nicks - In Your Dreams,3/31,349,Unrated,"March 31, 2013",,Abr.,"$103,028",2013,,76
"$8,700","$105,400",,10/10,Music Box Films,Foreign,The Silence,3/8,350,Unrated,"March 8, 2013",1 hrs. 51 min.,MBox,"$100,214",2013,2,11
"$23,200","$105,300",,11/14,Cohen Media Group,Foreign,Capital,10/25,351,R,"October 25, 2013",1 hrs. 53 min.,Cohen,"$101,700",2013,2,34
"$3,500","$105,200","$65,000",9/19,Janson Media,Documentary,The United States of Autism,4/5,352,Unrated,"April 5, 2013",1 hrs. 33 min.,JM,"$100,403",2013,1,12
"$11,000","$105,100",,8/1,Magnolia,Drama / Thriller,Shadow Dancer,5/31,353,R,"May 31, 2013",1 hrs. 44 min.,Magn.,"$100,616",2013,2,14
,"$104,800",,-,Warner Bros.,Western Comedy,Blazing Saddles (2013 re-release),5/15,354,R,"May 15, 2013",1 hrs. 33 min.,WB,"$101,481Domestic Lifetime Gross: $119,601,481",2013,,
"$63,200","$103,700",,11/7,Radius-TWC,Action,Man of Tai Chi,11/1,355,R,"November 1, 2013",1 hrs. 45 min.,RTWC,"$100,144",2013,110,110
"$36,900","$101,700",,9/26,Entertainment One,Drama,Passion,8/30,356,R,"August 30, 2013",1 hrs. 41 min.,EOne,"$92,181",2013,14,14
,"$99,900",,-,Warner Bros.,Musical,Singin' in the Rain (2013 re-release),4/4,357,G,"April 4, 2013",1 hrs. 43 min.,WB,"$96,763Domestic Lifetime Gross: $1,826,108",2013,,
"$14,800","$99,900",,10/24,IFC,Drama,Blue Caprice,9/13,358,R,"September 13, 2013",1 hrs. 33 min.,IFC,"$93,995",2013,1,36
"$17,200","$98,400",,8/8,IFC,Thriller,Byzantium,6/28,359,R,"June 28, 2013",1 hrs. 58 min.,IFC,"$89,237",2013,6,13
"$37,400","$95,700",,-,Tribeca Film,Comedy,Somebody Up There Likes Me,3/8,360,Unrated,"March 8, 2013",1 hrs. 16 min.,Trib.,"$89,435",2013,1,3
,"$95,200",,3/6,Liberty Street Films,Documentary,Money for Nothing: Inside the Federal Reserve,9/6,361,Unrated,"September 6, 2013",1 hrs. 43 min.,LibSt.,"$88,045",2013,,5
"$52,100","$94,600",,8/4,Well Go USA,Foreign,The Rooftop,7/19,362,Unrated,"July 19, 2013",2 hrs. 0 min.,WGUSA,"$85,755",2013,17,17
"$28,500","$93,500",,8/29,Waking Giants,Drama,Kings Faith,4/26,363,PG-13,"April 26, 2013",1 hrs. 47 min.,WG,"$90,106",2013,6,14
"$36,200","$90,900",,10/20,AMC Theaters,Foreign / Action,Young Detective Dee: Rise of the Sea Dragon,9/27,364,Unrated,"September 27, 2013",1 hrs. 50 min.,WAMCR,"$87,783",2013,35,35
"$54,100","$90,700",,5/2,UTV Communications,Foreign,Settai,4/5,365,Unrated,"April 5, 2013",2 hrs. 16 min.,UTV,"$87,838",2013,33,33
"$38,600","$89,400",,8/29,Millennium Ent.,Comedy / Drama,Stuck in Love,7/5,366,R,"July 5, 2013",1 hrs. 36 min.,MNE,"$81,071",2013,21,21
"$68,200","$89,000",,9/12,Image Entertainment,Drama,Winnie Mandela,9/6,367,R,"September 6, 2013",1 hrs. 47 min.,Imag.,"$80,634",2013,32,32
"$57,900","$88,400",,7/25,Prabhudheva,Foreign,Ramaiya Vastavaiya,7/19,368,Unrated,"July 19, 2013",2 hrs. 30 min.,Prab.,"$80,108",2013,67,67
"$13,700","$87,900",,6/6,IFC,Foreign,Something in the Air,5/3,369,Unrated,"May 3, 2013",2 hrs. 2 min.,IFC,"$85,154",2013,3,10
"$5,400","$86,400",,7/10,Kino Lorber,Documentary,More Than Honey,6/12,370,Unrated,"June 12, 2013",1 hrs. 35 min.,KL,"$79,772",2013,1,7
,"$85,700",,3/27,The Film Collaborative,Documentary,I Am Divine,10/11,371,Unrated,"October 11, 2013",1 hrs. 30 min.,TFC,"$81,497",2013,1,10
"$15,100","$84,300",,10/31,Entertainment One,Horror Thriller,We Are What We Are,9/27,372,R,"September 27, 2013",1 hrs. 40 min.,EOne,"$81,381",2013,2,17
,"$82,600",,6/20,Adopt Films,Foreign,Caesar Must Die,2/1,373,Unrated,"February 1, 2013",1 hrs. 16 min.,AF,"$76,908",2013,,4
"$10,900","$81,400",,10/24,Cinema Guild,Documentary,Leviathan (2013),3/1,374,Unrated,"March 1, 2013",1 hrs. 27 min.,CGld,"$76,211",2013,1,5
,"$79,300",,12/19,Well Go USA,Foreign,Commitment,12/6,375,Unrated,"December 6, 2013",1 hrs. 48 min.,WGUSA,"$76,543",2013,,22
"$49,300","$77,300",,5/23,Anchor Bay Films,Horror,No One Lives,5/10,376,R,"May 10, 2013",1 hrs. 25 min.,Anch.,"$74,918",2013,53,53
"$7,700","$76,100",,5/9,Oscilloscope Pictures,Foreign,Reality (2013),3/15,377,R,"March 15, 2013",1 hrs. 56 min.,Osci.,"$72,577",2013,1,12
"$17,100","$75,900",,11/14,Oscilloscope Pictures,Documentary,After Tiller,9/20,378,PG-13,"September 20, 2013",1 hrs. 25 min.,Osci.,"$72,125",2013,2,6
"$10,400","$75,500",,1/2,Variance Films,Drama,An Oversimplification of Her Beauty,4/26,379,Unrated,"April 26, 2013",1 hrs. 29 min.,Vari.,"$71,906",2013,2,4
"$9,500","$75,300",,5/16,Tribeca Film,Foreign,War Witch,3/1,380,Unrated,"March 1, 2013",,Trib.,"$70,544",2013,2,16
"$1,700","$73,800",,4/17,First Run,Documentary,Maidentrip,12/20,381,Unrated,"December 20, 2013",1 hrs. 22 min.,FRun,"$68,243",2013,1,9
"$6,200","$73,600",,3/27,Variance Films,Drama / Thriller,Go For Sisters,11/8,382,Unrated,"November 8, 2013",2 hrs. 1 min.,Vari.,"$70,495",2013,2,12
"$33,100","$73,100",,11/10,EchoLight Studios,Drama,Seasons of Gray,10/18,383,PG-13,"October 18, 2013",1 hrs. 29 min.,ELS,"$70,605",2013,24,24
"$9,500","$70,900",,-,Zeitgeist,Documentary,The Pervert's Guide to Ideology,11/1,384,Unrated,"November 1, 2013",2 hrs. 16 min.,Zeit.,"$67,966",2013,1,4
"$24,200","$70,600",,8/8,Abramorama,Documentary,Pandora's Promise,6/12,385,Unrated,"June 12, 2013",1 hrs. 26 min.,Abr.,"$66,680",2013,16,16
"$51,900","$70,500",,10/3,China Lion,Foreign,My Lucky Star,9/20,386,Unrated,"September 20, 2013",1 hrs. 54 min.,CL,"$64,432",2013,23,23
"$5,400","$67,000",,1/30,Zeitgeist,Documentary,Let the Fire Burn,10/2,387,Unrated,"October 2, 2013",1 hrs. 35 min.,Zeit.,"$64,489",2013,1,9
"$27,900","$66,200",,4/25,Cinedigm Entertainment,Documentary,Don't Stop Believin': Everyman's Journey,3/8,388,R,"March 8, 2013",1 hrs. 45 min.,Cdgm.,"$61,018",2013,23,23
"$5,200","$65,400",,8/8,Distrib Films,Documentary,Becoming Traviata,5/15,389,Unrated,"May 15, 2013",2 hrs. 0 min.,Distrib.,"$62,652",2013,1,7
"$7,600","$63,800",,6/6,IFC,Thriller,Sightseers,5/10,390,Unrated,"May 10, 2013",1 hrs. 29 min.,IFC,"$61,782",2013,2,10
"$6,100","$63,200",,1/12,Rialto,Horror,The Wicker Man - Final Cut,9/27,391,R,"September 27, 2013",1 hrs. 34 min.,Rialto,"$60,891",2013,1,14
"$15,800","$62,800",,5/9,Oscilloscope Pictures,Comedy,It's a Disaster,4/12,392,R,"April 12, 2013",1 hrs. 28 min.,Osci.,"$60,818",2013,3,13
"$14,700","$62,700",,9/5,IFC,Romantic Thriller,The Canyons,8/2,393,R,"August 2, 2013",1 hrs. 39 min.,IFC,"$56,825",2013,1,9
"$35,100","$62,500",,2/21,AMC Theaters,Foreign,Lost in Thailand,2/8,394,Unrated,"February 8, 2013",1 hrs. 45 min.,WAMCR,"$57,387",2013,29,35
"$29,600","$62,400",,12/1,Magnolia,Action Drama,How I Live Now,11/8,395,R,"November 8, 2013",1 hrs. 41 min.,Magn.,"$60,213",2013,68,68
,"$62,300",,7/24,International Film Circuit,Documentary,Sweet Dreams (2013),11/1,396,Unrated,"November 1, 2013",1 hrs. 24 min.,ICir,"$59,403",2013,,7
"$3,300","$62,100",,1/23,Kino Lorber,Documentary,The Trials of Muhammad Ali,8/23,397,Unrated,"August 23, 2013",1 hrs. 26 min.,KL,"$59,081",2013,1,10
"$41,700","$61,100",,8/8,Eros,Foreign,Bajatey Raho,7/26,398,Unrated,"July 26, 2013",1 hrs. 50 min.,Eros,"$55,397",2013,44,44
"$4,900","$61,000",,12/26,Variance Films,Documentary,Terms and Conditions May Apply,7/12,399,Unrated,"July 12, 2013",1 hrs. 19 min.,Vari.,"$55,824",2013,1,6
"$10,400","$60,700",,5/1,Leisure Time,Foreign,Faust,11/15,400,Unrated,"November 15, 2013",2 hrs. 14 min.,Leis.,"$58,132",2013,2,6
"$41,500","$60,400",,5/16,Radius-TWC,Horror,Aftershock,5/10,401,R,"May 10, 2013",1 hrs. 31 min.,RTWC,"$58,510",2013,110,110
"$36,100","$60,300",,10/13,Screen Media,Comedy,C.O.G.,9/20,402,R,"September 20, 2013",1 hrs. 32 min.,Scre.,"$55,301",2013,20,20
"$29,600","$59,700",,10/3,Armando Montelongo Productions,Thriller,Mission Park,9/6,403,R,"September 6, 2013",1 hrs. 41 min.,AMP,"$54,204",2013,15,15
"$11,800","$56,900",,7/30,Icarus Films,Documentary,Le Joli Mai,9/13,404,Unrated,"September 13, 2013",2 hrs. 16 min.,Icar.,"$54,168",2013,3,3
,"$56,000",,8/7,Drive-in Doc LLC,Documentary,Going Attractions: The Definitive Story of the American Drive-in Movie,6/7,405,Unrated,"June 7, 2013",1 hrs. 25 min.,DID,"$52,458",2013,,4
$300,"$55,800",,5/19,"Monterey Media, Inc.",Drama,Leonie,3/15,406,PG-13,"March 15, 2013",1 hrs. 42 min.,Mont.,"$53,692",2013,1,11
"$15,800","$53,700",,9/29,Cohen Media Group,Documentary,Mademoiselle C,9/11,407,R,"September 11, 2013",1 hrs. 33 min.,Cohen,"$48,668",2013,6,7
"$7,600","$53,200",,1/2,Variance Films,Documentary,God Loves Uganda,10/11,408,Unrated,"October 11, 2013",1 hrs. 23 min.,Vari.,"$51,229",2013,1,5
"$11,300","$52,900",,6/27,Magnolia,Documentary,Venus and Serena,5/10,409,PG-13,"May 10, 2013",1 hrs. 40 min.,Magn.,"$51,271",2013,4,8
"$16,700","$51,300",,10/3,Submarine Deluxe,Documentary,GMO OMG,9/13,410,Unrated,"September 13, 2013",1 hrs. 23 min.,SD,"$47,558",2013,1,9
"$10,700","$51,000",,8/18,Rialto,Foreign,Un Flic (2013 re-release),4/19,411,PG,"April 19, 2013",,Rialto,"$48,040",2013,1,1
"$34,500","$50,900",,1/17,Eros,Foreign,Table No. 21,1/4,412,Unrated,"January 4, 2013",,Eros,"$46,720",2013,23,23
"$29,100","$50,500",,10/10,Le Petit Canyon,Romantic Comedy,Jewtopia,9/20,413,Unrated,"September 20, 2013",1 hrs. 30 min.,LPC,"$46,437",2013,16,16
"$1,800","$49,800",,9/12,Variance Films,Documentary,American Made Movie,8/30,414,G,"August 30, 2013",1 hrs. 22 min.,Vari.,"$45,175",2013,2,6
"$13,100","$49,400",,2/21,A24,Comedy,A Glimpse Inside the Mind of Charles Swan III,2/8,415,R,"February 8, 2013",1 hrs. 26 min.,A24,"$45,350",2013,2,18
"$49,000","$49,000",,-,Lambert Releasing,Documentary,Greedy Lying Bastards,3/8,416,PG-13,"March 8, 2013",1 hrs. 30 min.,LR,"$45,000",2013,50,50
"$22,800","$48,300",,9/2,China Lion,Foreign,Tiny Times 2,8/16,417,Unrated,"August 16, 2013",1 hrs. 57 min.,CL,"$43,788",2013,6,6
"$26,800","$47,800",,-,Entertainment One,Drama,Wish You Were Here (2013),6/7,418,R,"June 7, 2013",1 hrs. 29 min.,EOne,"$46,347",2013,11,11
"$9,200","$47,700",,1/23,Rialto,Foreign,Contempt (2013 re-release),9/6,419,Unrated,"September 6, 2013",1 hrs. 42 min.,Rialto,"$43,763",2013,1,2
"$22,300","$47,500",,-,Drafthouse,Comedy,Wrong (2013),3/29,420,Unrated,"March 29, 2013",1 hrs. 34 min.,Drft.,"$46,021",2013,16,20
"$11,200","$47,300",,-,Paladin/108 Media,Drama,My Brother The Devil,3/22,421,Unrated,"March 22, 2013",1 hrs. 51 min.,P/108,"$44,906",2013,2,4
"$15,100","$47,100",,-,Wolfe Releasing,Drama,Reaching for the Moon,11/8,422,Unrated,"November 8, 2013",1 hrs. 58 min.,Wlfe.,"$45,502",2013,2,4
"$11,700","$45,500",,5/2,Paladin/108 Media,Drama,The We and the I,3/8,423,Unrated,"March 8, 2013",1 hrs. 43 min.,P/108,"$42,172",2013,1,7
"$8,200","$45,100",,12/12,Cinema Guild,Documentary,Andre Gregory: Before and After Dinner,4/3,424,Unrated,"April 3, 2013",1 hrs. 48 min.,CGld,"$42,892",2013,1,3
"$4,500","$44,300",,11/21,Strand,Adventure,Zaytoun,9/20,425,Unrated,"September 20, 2013",1 hrs. 47 min.,Strand,"$42,330",2013,2,9
"$8,600","$44,100",,10/24,Radius-TWC,Drama,Concussion,10/4,426,R,"October 4, 2013",1 hrs. 36 min.,RTWC,"$42,606",2013,2,25
"$30,600","$44,000",,7/18,Millennium Ent.,Action,Killing Season,7/12,427,R,"July 12, 2013",1 hrs. 30 min.,MNE,"$39,881",2013,12,12
"$31,400","$43,500",,10/3,Samuel Goldwyn,Documentary,The Short Game,9/20,428,PG,"September 20, 2013",1 hrs. 30 min.,Gold.,"$39,819",2013,17,20
"$9,500","$42,900",,8/28,Tribeca Film,Documentary,How to Make Money Selling Drugs,6/26,429,Unrated,"June 26, 2013",1 hrs. 36 min.,Trib.,"$39,192",2013,5,5
"$38,700","$42,900",,4/25,Rockstone Releasing,Horror Comedy,Holla II,4/19,430,R,"April 19, 2013",1 hrs. 30 min.,RR,"$41,537",2013,6,6
"$6,400","$42,800",,-,House Lights Media,Romantic Comedy,Language of a Broken Heart,3/8,431,R,"March 8, 2013",1 hrs. 38 min.,HLM,"$40,645",2013,1,5
"$8,100","$42,200",,12/12,First Run,Documentary,Rising From Ashes,8/2,432,Unrated,"August 2, 2013",1 hrs. 22 min.,FRun,"$38,602",2013,3,5
"$4,000","$41,800",,10/20,Xlrator Media,Music Drama,CBGB,10/4,433,R,"October 4, 2013",1 hrs. 41 min.,XL,"$40,400",2013,1,100
"$2,300","$41,500",,9/26,Music Box Films,Foreign,The Wall (2013),5/31,434,Unrated,"May 31, 2013",1 hrs. 48 min.,MBox,"$38,674",2013,1,4
"$6,800","$41,400",,12/5,Fine Line Media,Documentary,Herb and Dorothy 50x50,9/13,435,Unrated,"September 13, 2013",1 hrs. 30 min.,FLM,"$38,933",2013,1,8
"$17,200","$41,100",,9/26,Ketchup Entertainment,Drama,Savannah,8/23,436,PG-13,"August 23, 2013",1 hrs. 41 min.,KE,"$37,240",2013,14,14
"$6,800","$40,900",,7/18,IFC,Horror Thriller,Berberian Sound Studio,6/14,437,Unrated,"June 14, 2013",1 hrs. 32 min.,IFC,"$38,493",2013,5,11
"$17,100","$40,800",,10/20,Well Go USA,Foreign / Action,Ip Man: The Final Fight,9/20,438,PG-13,"September 20, 2013",1 hrs. 42 min.,WGUSA,"$37,884",2013,14,14
"$20,600","$40,700",,7/11,Roadside Attractions,Action Thriller,Redemption (2013),6/28,439,R,"June 28, 2013",1 hrs. 40 min.,RAtt.,"$36,895",2013,19,19
,"$40,700",,11/28,Kino Lorber,Foreign,Russian Ark (2013 re-release),9/6,440,Unrated,"September 6, 2013",,KL,"$37,984Domestic Lifetime Gross: $3,048,997",2013,,2
"$10,100","$40,600",,6/6,First Run,Documentary,Mumia: Long Distance Revolutionary,2/1,441,Unrated,"February 1, 2013",2 hrs. 0 min.,FRun,"$37,731",2013,1,4
"$4,800","$40,600",,8/15,Strand,Foreign,Post Tenebras Lux,5/1,442,Unrated,"May 1, 2013",1 hrs. 55 min.,Strand,"$39,185",2013,1,6
"$8,700","$40,200",,9/12,Rialto,Drama,The Servant (2013 re-release),7/26,443,Unrated,"July 26, 2013",1 hrs. 55 min.,Rialto,"$36,463",2013,1,2
"$3,800","$39,300",,10/24,Magnolia,Comedy / Drama,Touchy Feely,9/6,444,R,"September 6, 2013",1 hrs. 30 min.,Magn.,"$36,128",2013,2,5
"$20,700","$38,900",,9/19,Freestyle Releasing,Sports Drama,Underdogs,8/16,445,PG,"August 16, 2013",1 hrs. 42 min.,Free,"$35,271",2013,4,4
"$17,400","$38,800",,1/2,Ketchup Entertainment,Drama,Big Sur,11/1,446,R,"November 1, 2013",1 hrs. 21 min.,KE,"$37,466",2013,13,13
"$3,800","$38,300",,-,First Run,Documentary,Far Out Isn't Far Enough: The Tomi Ungerer Story,6/14,447,Unrated,"June 14, 2013",1 hrs. 38 min.,FRun,"$35,647",2013,1,5
"$6,000","$38,200",,9/19,Magnolia,Romantic Comedy,I Give It a Year,8/9,448,R,"August 9, 2013",1 hrs. 37 min.,Magn.,"$34,657",2013,2,6
"$6,700","$38,100",,12/19,Kino Lorber,Crime,Fritz Lang's 'M' (2013 re-release),3/15,449,Unrated,"March 15, 2013",1 hrs. 39 min.,KL,"$35,566",2013,1,3
"$12,200","$37,800",,-,Brainstorm Media,Drama,The Girl (2013),3/8,450,PG-13,"March 8, 2013",1 hrs. 35 min.,BSM,"$35,048",2013,2,7
"$5,300","$36,900",,2/20,Kino Lorber,Foreign,Camille Claudel 1915,10/16,451,Unrated,"October 16, 2013",1 hrs. 35 min.,KL,"$35,296",2013,1,4
"$8,800","$36,800",,3/13,Carlotta Films,Foreign,Mauvais Sang (2013 re-release),11/29,452,Unrated,"November 29, 2013",1 hrs. 45 min.,CFilms,"$35,176",2013,1,2
"$13,000","$36,200",,-,Well Go USA,Foreign / Action,Tai Chi Hero,4/26,453,Unrated,"April 26, 2013",1 hrs. 40 min.,WGUSA,"$35,067",2013,7,7
"$4,800","$35,100",,8/1,First Run,Documentary,Bert Stern: Original Mad Man,4/5,454,Unrated,"April 5, 2013",1 hrs. 29 min.,FRun,"$34,005",2013,4,6
"$7,100","$34,500",,11/28,Vitagraph,Documentary,Running From Crazy,11/1,455,Unrated,"November 1, 2013",1 hrs. 40 min.,Vita.,"$33,300",2013,1,5
"$2,300","$34,300",,10/17,Area23a,Documentary,Dislecksia: The Movie,10/4,456,Unrated,"October 4, 2013",1 hrs. 24 min.,A23,"$33,066",2013,1,1
"$4,100","$33,800",,-,Magnolia,Documentary,Evocateur: The Morton Downey Jr. Movie,6/7,457,R,"June 7, 2013",1 hrs. 30 min.,Magn.,"$31,313",2013,5,5
