adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,total_gross,year,theaters_opening,theaters_gross
"$17,800","$319,500",,7/2,IFC,Drama,Good Kill,5/15,298,R,"May 15, 2015",1 hrs. 42 min.,IFC,"$316,472",2015,2,143
"$155,600","$317,600",,4/19,Ripple Effect Inc.,Thriller,David and Goliath,4/3,299,PG,"April 3, 2015",1 hrs. 32 min.,REI,"$316,100",2015,31,34
"$12,800","$304,200",,10/27,FUNimation Films,Action Fantasy,Attack on Titan: Part 2,10/20,300,Unrated,"October 20, 2015",,FUN,"$305,934",2015,230,230
"$6,900","$303,900",,5/7,International Film Circuit,Documentary,Above and Beyond,1/30,301,Unrated,"January 30, 2015",1 hrs. 27 min.,ICir,"$288,751",2015,1,13
"$52,500","$300,500",,9/17,China Lion,Comedy,Go Away Mr. Tumor,8/14,302,Unrated,"August 14, 2015",1 hrs. 25 min.,CL,"$286,639",2015,15,18
"$10,800","$294,900",,10/15,Strand,Drama,A Borrowed Identity,6/26,303,Unrated,"June 26, 2015",1 hrs. 44 min.,Strand,"$281,540",2015,1,22
"$108,400","$289,800",,12/24,Freestyle Releasing,Drama,The Man in 3B,11/6,304,R,"November 6, 2015",1 hrs. 33 min.,Free,"$291,513",2015,36,36
"$14,400","$285,200",,6/12,Cohen Media Group,Foreign,In the Name of my Daughter,5/15,305,R,"May 15, 2015",1 hrs. 56 min.,Cohen,"$277,528",2015,3,50
"$17,200","$284,300",,6/25,Magnolia,Foreign,White God,3/27,306,R,"March 27, 2015",1 hrs. 59 min.,Magn.,"$282,358",2015,2,29
"$9,100","$283,000",,-,Film Movement,Adventure,Theeb,11/6,307,Unrated,"November 6, 2015",1 hrs. 40 min.,FM,"$283,024",2015,3,27
"$28,000","$259,800",,2/25,Cohen Media Group,Documentary,Hitchcock/Truffaut,12/2,308,PG-13,"December 2, 2015",1 hrs. 20 min.,Cohen,"$260,430",2015,3,23
"$182,200","$251,400",,1/19,Eros,Foreign,Tevar,1/9,309,Unrated,"January 9, 2015",2 hrs. 37 min.,Eros,"$236,002",2015,127,127
"$98,900","$249,900",,2/8,CJ Entertainment,Foreign,20 Once Again,1/16,310,Unrated,"January 16, 2015",2 hrs. 11 min.,CJ,"$234,573",2015,13,13
"$29,100","$247,600",$3 million,12/10,Alchemy,Drama,Love (2015),10/30,311,Unrated,"October 30, 2015",2 hrs. 15 min.,Alc,"$249,083",2015,2,25
"$137,600","$246,800",,6/21,FIP,Drama,Hamari Adhuri Kahani,6/12,312,Unrated,"June 12, 2015",2 hrs. 9 min.,FIP,"$235,361",2015,67,67
"$53,900","$243,900",,2/1,Well Go USA,Foreign / Action,The Taking of Tiger Mountain,1/2,313,Unrated,"January 2, 2015",2 hrs. 16 min.,WGUSA,"$228,984",2015,7,13
"$86,800","$238,800",,12/15,Play Now Enterprise,Drama,Carter High,10/30,314,PG-13,"October 30, 2015",1 hrs. 50 min.,PN,"$240,214",2015,21,28
"$67,300","$234,700",,6/28,A24,Action Thriller,Slow West,5/20,315,R,"May 20, 2015",1 hrs. 24 min.,A24,"$229,094",2015,50,54
"$26,500","$233,400",,10/15,Magnolia,Comedy / Drama,A Pigeon Sat on a Branch Reflecting on Existence,6/3,316,PG-13,"June 3, 2015",1 hrs. 41 min.,Magn.,"$222,989",2015,2,17
"$100,300","$226,800",,12/24,Atlas Distribution,Drama,A Royal Night Out,12/4,317,PG-13,"December 4, 2015",1 hrs. 37 min.,ADC,"$228,136",2015,158,158
"$106,900","$221,600",,11/1,Reliance Films,Comedy,Pyaar Ka Punchnama 2,10/16,318,Unrated,"October 16, 2015",2 hrs. 16 min.,Rel.,"$222,856",2015,49,49
,"$218,700",,8/20,A24,Drama / Thriller,Dark Places,8/7,319,R,"August 7, 2015",1 hrs. 44 min.,A24,"$208,588",2015,151,151
"$99,300","$217,200",,6/25,Freestyle Releasing,Drama,Chocolate City,5/22,320,R,"May 22, 2015",1 hrs. 31 min.,Free,"$212,662",2015,15,24
"$119,400","$211,300",,12/20,China Lion,Romance,Fall in Love Like a Star,12/4,321,Unrated,"December 4, 2015",1 hrs. 38 min.,CL,"$212,508",2015,36,36
,"$209,400",,-,Sony / Columbia,Adventure,Wolf Totem,9/11,322,PG-13,"September 11, 2015",2 hrs. 1 min.,Sony,"$210,591",2015,,5
"$112,100","$205,300",,7/9,Radius-TWC,Romantic Thriller,Escobar: Paradise Lost,6/26,323,R,"June 26, 2015",2 hrs. 0 min.,RTWC,"$195,792",2015,105,105
"$15,400","$204,900",,11/19,Abramorama,Action,Heneral Luna,10/30,324,R,"October 30, 2015",1 hrs. 58 min.,Abr.,"$206,040",2015,3,42
"$19,200","$200,800",,-,Music Box Films,Comedy,Gemma Bovery,5/29,325,R,"May 29, 2015",1 hrs. 39 min.,MBox,"$191,533",2015,5,29
"$10,400","$198,300",,-,Drafthouse,Foreign,The Connection,5/15,326,R,"May 15, 2015",2 hrs. 15 min.,Drft.,"$190,980",2015,2,27
"$91,700","$197,400",,5/10,China Lion,Foreign,Love and Lost (Shi Gu),3/20,327,Unrated,"March 20, 2015",1 hrs. 48 min.,CL,"$188,817",2015,24,24
"$61,400","$196,600",,4/12,CJ Entertainment,Foreign,Detective K: Secret of the Lost Island,3/6,328,Unrated,"March 6, 2015",,CJ,"$185,367",2015,19,19
"$131,800","$188,000",,5/21,Roadside Attractions,Drama / Thriller,Maggie,5/8,329,PG-13,"May 8, 2015",1 hrs. 35 min.,RAtt.,"$187,112",2015,79,79
"$14,700","$187,000",,6/11,Abramorama,Documentary,An Honest Liar,3/6,330,Unrated,"March 6, 2015",1 hrs. 32 min.,Abr.,"$180,590",2015,2,15
"$118,300","$186,600",,10/15,Roadside Attractions,Drama,Stonewall (2015),9/25,331,R,"September 25, 2015",2 hrs. 9 min.,RAtt.,"$187,674",2015,129,129
"$13,600","$185,600",,7/30,Sony Classics,Documentary,Lambert & Stamp,4/3,332,R,"April 3, 2015",2 hrs. 0 min.,SPC,"$183,320",2015,3,31
,"$184,000",,12/24,CJ Entertainment,Crime,The Priests,11/26,333,Unrated,"November 26, 2015",1 hrs. 48 min.,CJ,"$185,093",2015,,13
"$35,300","$182,000",,9/4,Weinstein Company,Adventure,The Young & Prodigious T.S. Spivet,7/31,334,PG,"July 31, 2015",1 hrs. 45 min.,Wein.,"$173,564",2015,100,100
"$7,700","$180,700",,-,Samuel Goldwyn,Foreign,The Farewell Party,5/22,335,Unrated,"May 22, 2015",1 hrs. 33 min.,Gold.,"$172,860",2015,2,14
"$106,600","$177,200",,5/14,Magnolia,Drama,Serena,3/27,336,R,"March 27, 2015",1 hrs. 49 min.,Magn.,"$176,391",2015,59,59
"$32,900","$175,900",,11/1,Samuel Goldwyn,Comedy / Drama,A Brilliant Young Mind,9/11,337,PG-13,"September 11, 2015",1 hrs. 51 min.,Gold.,"$171,793",2015,3,18
"$78,600","$175,700",,4/19,Well Go USA,Foreign,Snow Girl and the Dark Crystal,2/27,338,Unrated,"February 27, 2015",1 hrs. 58 min.,WGUSA,"$165,428",2015,24,24
,"$174,900",,3/12,CJ Entertainment,Foreign,C'Est Si Bon,2/13,339,Unrated,"February 13, 2015",2 hrs. 2 min.,CJ,"$164,167",2015,,23
"$18,900","$171,400",,12/13,Gravitas Ventures,Documentary,All Things Must Pass,10/16,340,Unrated,"October 16, 2015",1 hrs. 37 min.,Grav.,"$172,394",2015,2,14
"$33,800","$171,300",,4/30,Freestyle Releasing,Romantic Comedy,After The Ball,2/27,341,Unrated,"February 27, 2015",1 hrs. 42 min.,Free,"$161,820",2015,41,43
"$19,900","$169,400",,11/12,IFC,Drama,Time Out of Mind,9/9,342,Unrated,"September 9, 2015",2 hrs. 0 min.,IFC,"$166,775",2015,3,18
,"$167,900",,4/23,Film Movement,Foreign,Human Capital,1/9,343,Unrated,"January 9, 2015",1 hrs. 51 min.,FM,"$158,549",2015,,11
"$12,600","$166,000",,5/21,Cohen Media Group,Foreign,3 Hearts,3/13,344,PG-13,"March 13, 2015",1 hrs. 46 min.,Cohen,"$161,129",2015,1,29
"$54,400","$164,400",,2/19,FIP,Foreign,"Buen Dia, Ramon",1/30,345,PG-13,"January 30, 2015",2 hrs. 0 min.,FIP,"$154,356",2015,15,29
"$18,100","$163,400",,5/17,IFC,Romance,5 to 7,4/3,346,R,"April 3, 2015",1 hrs. 35 min.,IFC,"$162,685",2015,2,27
"$163,100","$163,100",,2/1,Gravitas Ventures,Documentary,Backstreet Boys: Show 'Em What You're Made Of,1/30,347,Unrated,"January 30, 2015",1 hrs. 41 min.,Grav.,"$153,068",2015,60,60
"$72,900","$162,500",,12/3,China Lion,Romantic Comedy,The Last Women Standing,11/11,348,Unrated,"November 11, 2015",1 hrs. 41 min.,CL,"$163,406",2015,17,17
"$25,800","$158,900",,8/27,Broad Green Pictures,Foreign,Samba,7/24,349,R,"July 24, 2015",1 hrs. 58 min.,BG,"$151,530",2015,2,27
"$11,600","$157,900",,9/20,Drafthouse,Foreign,The Tribe,6/17,350,Unrated,"June 17, 2015",2 hrs. 12 min.,Drft.,"$150,564",2015,1,13
"$73,400","$157,000",,7/30,China Lion,Romance,Forever Young (2015),7/10,351,Unrated,"July 10, 2015",1 hrs. 47 min.,CL,"$149,761",2015,14,14
"$103,800","$156,900",,10/18,Freestyle Releasing,Animation,Hell and Back,10/2,352,R,"October 2, 2015",1 hrs. 24 min.,Free,"$157,768",2015,411,411
"$41,000","$156,000",,5/28,Relativity,Drama,Desert Dancer,4/10,353,PG-13,"April 10, 2015",1 hrs. 38 min.,Rela.,"$155,271",2015,23,36
"$44,800","$154,900",,3/5,Radius-TWC,Musical,The Last 5 Years,2/13,354,PG-13,"February 13, 2015",1 hrs. 34 min.,RTWC,"$145,427",2015,3,36
"$8,600","$154,700",,12/17,Magnolia,Drama,Experimenter,10/16,355,PG-13,"October 16, 2015",1 hrs. 34 min.,Magn.,"$155,575",2015,3,30
"$11,800","$150,000",,7/26,IFC,Drama,Manglehorn,6/19,356,PG-13,"June 19, 2015",1 hrs. 37 min.,IFC,"$143,101",2015,3,27
"$40,900","$149,000",,10/15,Cohen Media Group,Drama,The New Girlfriend,9/18,357,R,"September 18, 2015",1 hrs. 48 min.,Cohen,"$146,754",2015,13,45
"$5,200","$147,100",,6/28,Samuel Goldwyn,Foreign,Tangerines,4/17,358,Unrated,"April 17, 2015",1 hrs. 26 min.,Gold.,"$144,501",2015,1,12
"$26,100","$144,900",,-,Providence Film Partners,Family,Yellow Day (2015),12/11,359,PG,"December 11, 2015",1 hrs. 38 min.,PFP,"$144,163Domestic Lifetime Gross: $173,819",2015,2,40
"$27,400","$141,100",,8/27,Focus Features,Thriller,Cop Car,8/7,360,R,"August 7, 2015",1 hrs. 26 min.,Focus,"$134,552",2015,3,60
,"$138,800",,9/24,Kino Lorber,Drama,La Sapienza,3/20,361,Unrated,"March 20, 2015",1 hrs. 40 min.,KL,"$135,392",2015,,6
"$8,300","$138,500",,10/20,Rialto,Documentary,Ingrid Bergman: In Her Own Words,11/13,362,Unrated,"November 13, 2015",1 hrs. 54 min.,Rialto,"$138,148",2015,1,13
,"$136,800",,5/10,CJ Entertainment,Foreign,Twenty (2015),4/17,363,Unrated,"April 17, 2015",1 hrs. 55 min.,CJ,"$136,125",2015,,25
"$19,300","$136,000",,8/6,Argot Pictures,Documentary,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,4/22,364,Unrated,"April 22, 2015",1 hrs. 46 min.,Argo.,"$133,443",2015,3,7
"$7,300","$132,300",,8/16,Starz Media,Drama,Boulevard,7/10,365,R,"July 10, 2015",1 hrs. 28 min.,SM,"$126,150",2015,1,11
"$44,600","$132,100",,1/21,China Lion,Comedy,Devil and Angel (E Gun Tian Shi),12/31,366,Unrated,"December 31, 2015",2 hrs. 5 min.,CL,"$131,058",2015,12,12
"$9,300","$131,200",,11/22,IFC,Documentary,A Ballerina's Tale,10/14,367,Unrated,"October 14, 2015",1 hrs. 25 min.,IFC,"$131,995",2015,2,16
"$58,900","$130,500",,6/4,Well Go USA,Foreign / Action,Kung Fu Killer,4/24,368,Unrated,"April 24, 2015",1 hrs. 40 min.,WGUSA,"$129,784",2015,28,28
"$10,000","$130,300",,3/17,GKIDS,Animation,Boy and the World,12/11,369,PG,"December 11, 2015",1 hrs. 20 min.,GK,"$129,480",2015,2,26
"$13,000","$129,800",,11/1,A24,Drama,Mississippi Grind,9/25,370,R,"September 25, 2015",1 hrs. 48 min.,A24,"$130,541",2015,1,46
"$59,700","$127,300",,9/17,Roadside Attractions,Drama,Z for Zachariah,8/28,371,PG-13,"August 28, 2015",1 hrs. 38 min.,RAtt.,"$121,461",2015,29,29
"$55,000","$126,600",,12/6,China Lion,Drama,A Journey Through Time with Anthony,11/18,372,Unrated,"November 18, 2015",2 hrs. 2 min.,CL,"$127,381",2015,17,17
"$11,000","$125,200",,8/20,IFC,Documentary,Do I Sound Gay?,7/10,373,Unrated,"July 10, 2015",1 hrs. 17 min.,IFC,"$119,388",2015,1,18
"$26,200","$125,200",,9/27,The Orchard,Drama,Digging for Fire,8/21,374,R,"August 21, 2015",1 hrs. 25 min.,Orch.,"$119,364",2015,3,30
"$121,500","$121,500",,9/13,Azoland,Animation,Love Live! The School Idol Movie,9/11,375,Unrated,"September 11, 2015",1 hrs. 39 min.,AZ,"$115,840",2015,28,28
"$15,100","$120,700",,2/25,Zipporah Films,Documentary,In Jackson Heights,11/4,376,Unrated,"November 4, 2015",3 hrs. 10 min.,Zipp.,"$121,094",2015,1,8
"$112,900","$120,600",,3/12,FilmBuff,Comedy,Road Hard,3/6,377,Unrated,"March 6, 2015",1 hrs. 38 min.,FB,"$113,169",2015,22,22
,"$117,400",,9/10,Lionsgate Premiere,Comedy,She's Funny That Way,8/21,378,R,"August 21, 2015",1 hrs. 33 min.,LGP,"$111,996",2015,,26
"$52,700","$116,500",,9/17,Well Go USA,Action,Memories of the Sword,8/28,379,Unrated,"August 28, 2015",2 hrs. 1 min.,WGUSA,"$111,071",2015,22,22
"$6,900","$114,100",,11/12,Drafthouse,Documentary,The Look of Silence,7/17,380,R,"July 17, 2015",1 hrs. 43 min.,Drft.,"$109,089",2015,1,14
"$53,000","$113,200",,10/1,Well Go USA,Drama,The Beauty Inside,9/11,381,Unrated,"September 11, 2015",2 hrs. 7 min.,WGUSA,"$108,083",2015,23,23
"$30,600","$112,500",,-,Bloodvine Media,Drama,1915,4/17,382,Unrated,"April 17, 2015",1 hrs. 18 min.,BM,"$111,682",2015,8,10
"$15,100","$111,300",,8/13,Drafthouse,Drama,Roar!,4/15,383,PG,"April 15, 2015",1 hrs. 42 min.,Drft.,"$110,048",2015,5,19
"$17,900","$109,600",,7/2,Magnolia,Comedy,Results,5/29,384,R,"May 29, 2015",1 hrs. 44 min.,Magn.,"$104,507",2015,3,21
"$36,800","$109,500",,6/4,Radius-TWC,Comedy / Drama,Adult Beginners,4/24,385,R,"April 24, 2015",1 hrs. 30 min.,RTWC,"$108,808",2015,10,54
,"$106,800",,6/11,CJ Entertainment,Crime Thriller,The Chronicles of Evil,5/15,386,Unrated,"May 15, 2015",1 hrs. 42 min.,CJ,"$105,057",2015,,13
"$45,400","$106,500",,8/27,Radius-TWC,Documentary,A LEGO Brickumentary,7/31,387,G,"July 31, 2015",1 hrs. 34 min.,RTWC,"$101,531",2015,93,93
"$97,500","$104,000",,5/21,Starz Media,Drama,Every Secret Thing,5/15,388,R,"May 15, 2015",1 hrs. 33 min.,SM,"$103,536",2015,20,20
"$16,100","$101,900",,5/14,First Pond,Thriller,Man From Reno,3/27,389,Unrated,"March 27, 2015",1 hrs. 51 min.,FPE,"$101,438",2015,4,7
"$6,300","$101,700",,6/4,Alchemy,Crime Drama,Black Souls (Anime Nere),4/10,390,Unrated,"April 10, 2015",1 hrs. 43 min.,Alc,"$101,088",2015,2,11
"$5,800","$101,300",,8/27,Janus Films,Documentary,A Poem Is a Naked Person (2015 re-issue),7/1,391,Unrated,"July 1, 2015",1 hrs. 30 min.,Jan.,"$96,592",2015,1,5
"$11,900","$100,800",,12/20,The Film Arcade,Drama,James White,11/13,392,R,"November 13, 2015",1 hrs. 25 min.,TFA,"$101,368",2015,1,12
,"$100,600",,11/12,FUNimation Films,Animation,Ghost in the Shell: The New Movie,11/10,393,Unrated,"November 10, 2015",1 hrs. 40 min.,FUN,"$101,203",2015,,267
"$24,900","$96,500",,6/14,Rialto,Musical,The Tales of Hoffmann (2015 re-issue),3/13,394,Unrated,"March 13, 2015",2 hrs. 18 min.,Rialto,"$91,930",2015,2,9
"$19,400","$96,300",,-,Holt Hamilton Films,Sci-Fi,Legends from the Sky,1/30,395,Unrated,"January 30, 2015",1 hrs. 25 min.,HHF,"$91,462",2015,8,8
"$11,900","$95,100",,10/1,IFC,Drama / Thriller,Queen of Earth,8/26,396,Unrated,"August 26, 2015",1 hrs. 30 min.,IFC,"$91,218",2015,2,12
"$61,300","$93,000",,9/24,Eros,Action Drama,Hero (2015),9/11,397,Unrated,"September 11, 2015",2 hrs. 25 min.,Eros,"$88,675",2015,53,53
,"$92,200",,10/25,United Entertainment Partners,Action Thriller,Saving Mr. Wu,10/2,398,Unrated,"October 2, 2015",1 hrs. 45 min.,UEP,"$92,696",2015,24,24
"$9,000","$91,800",,-,Magnolia,Documentary,Sunshine Superman,5/22,399,PG,"May 22, 2015",1 hrs. 40 min.,Magn.,"$88,097",2015,3,21
"$45,000","$90,800",,-,Amplify,Comedy,Christmas Eve,12/4,400,PG,"December 4, 2015",1 hrs. 36 min.,Ampl.,"$91,302",2015,44,44
"$50,700","$90,300",,10/29,Bleecker Street,Drama,Beasts of No Nation,10/16,401,Unrated,"October 16, 2015",2 hrs. 13 min.,BST,"$90,777",2015,31,31
"$2,000","$90,100",,10/17,Mongrel Media,Documentary,Dark Horse (Canada Release),9/20,402,Unknown,"September 20, 2015",1 hrs. 25 min.,Mon,"$90,136Domestic Lifetime Gross: $1,030,851",2015,1,7
"$9,900","$85,400",,-,The Film Collaborative,Documentary,Tab Hunter Confidential,10/16,403,Unrated,"October 16, 2015",1 hrs. 30 min.,TFC,"$85,812",2015,2,9
"$16,900","$84,600",,8/6,Radius-TWC,Drama,Heaven Knows What,5/29,404,R,"May 29, 2015",1 hrs. 34 min.,RTWC,"$80,734",2015,2,14
,"$83,100",,10/27,Gathr Films,Documentary,Trace Amounts,1/2,405,Unrated,"January 2, 2015",1 hrs. 37 min.,Gathr,"$80,735",2015,,7
"$8,000","$79,300",,11/15,,,Nasty Baby,10/23,406,,,,Orch.,,2015,2,18
"$46,000","$78,800",,5/17,Image Entertainment,Drama,Blackbird,4/24,407,R,"April 24, 2015",1 hrs. 39 min.,Imag.,"$78,400",2015,13,13
"$20,400","$78,300",,8/6,Warner Bros. (New Line),Documentary,Batkid Begins,6/26,408,PG,"June 26, 2015",1 hrs. 27 min.,WB (NL),"$74,709",2015,4,14
"$31,800","$77,700",,9/24,Lionsgate Premiere,Action / Adventure,Dragon Blade,9/4,409,R,"September 4, 2015",2 hrs. 7 min.,LGP,"$74,068",2015,14,14
,"$73,000",,1/7,Oscilloscope Pictures,Drama,The Wonders,10/30,410,Unrated,"October 30, 2015",1 hrs. 47 min.,Osci.,"$73,378",2015,,15
"$46,900","$72,800",,1/29,Vertical Entertainment,Sci-Fi Action,Predestination,1/9,411,R,"January 9, 2015",1 hrs. 37 min.,VE,"$68,372",2015,20,20
"$42,500","$70,600",,11/12,Sony / Columbia,Comedy,Freaks of Nature,10/30,412,R,"October 30, 2015",1 hrs. 32 min.,Sony,"$70,958",2015,107,107
"$32,800","$70,300",,-,The Film Arcade,Comedy,People Places Things,8/14,413,R,"August 14, 2015",1 hrs. 25 min.,TFA,"$67,046",2015,19,19
"$33,000","$70,200",,10/4,Epic Pictures,Action,Turbo Kid,8/28,414,Unrated,"August 28, 2015",1 hrs. 34 min.,EpicPics,"$67,132",2015,26,31
"$10,000","$69,000",,7/9,Tribeca Film,Documentary,I Am Big Bird,5/6,415,Unrated,"May 6, 2015",1 hrs. 30 min.,Trib.,"$67,845",2015,1,17
"$12,700","$68,700",,3/22,IFC,Thriller,The Duke of Burgundy,1/23,416,Unrated,"January 23, 2015",1 hrs. 44 min.,IFC,"$64,521",2015,3,10
"$19,900","$68,600",,7/16,Broad Green Pictures,Foreign,Eden,6/19,417,R,"June 19, 2015",2 hrs. 11 min.,BG,"$65,460",2015,3,15
,"$67,200",,-,Kino Lorber,Documentary,The Messenger (2015),12/4,418,Unknown,"December 4, 2015",1 hrs. 29 min.,KL,"$67,816",2015,,9
"$35,800","$66,000",,10/4,China Lion,Musical,The Office,9/18,419,Unrated,"September 18, 2015",1 hrs. 59 min.,CL,"$63,675",2015,15,15
"$28,600","$64,600",,-,China Lion,Romantic Comedy,Only You,7/24,420,Unrated,"July 24, 2015",1 hrs. 54 min.,CL,"$61,565",2015,13,13
"$2,200","$64,200",,10/27,Mongrel Media,Drama,Our Little Sister (Canadian),9/23,421,Unknown,"September 23, 2015",2 hrs. 8 min.,Mon,"$64,441Domestic Lifetime Gross: $531,996",2015,1,10
"$8,200","$64,000",,5/14,Strand,Foreign,Girlhood (2015),1/30,422,Unrated,"January 30, 2015",1 hrs. 52 min.,Strand,"$60,765",2015,2,5
"$8,400","$62,700",,9/7,Icarus Films,Documentary,Dark Star: H.R. Giger's World,5/15,423,Unrated,"May 15, 2015",1 hrs. 35 min.,Icar.,"$61,044",2015,5,10
"$34,600","$62,300",,10/1,Lionsgate Premiere,Action Comedy,Cooties,9/18,424,R,"September 18, 2015",1 hrs. 28 min.,LGP,"$60,058",2015,29,29
"$5,500","$62,300",,11/26,Magnolia,Documentary,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,9/25,425,Unrated,"September 25, 2015",1 hrs. 38 min.,Magn.,"$62,660",2015,1,22
,"$62,300",,11/26,Kino Lorber,Comedy,Gueros,5/20,426,Unrated,"May 20, 2015",1 hrs. 46 min.,KL,"$60,114",2015,,5
"$8,900","$61,900",,10/4,Cinema Guild,Foreign,Jauja,3/20,427,Unrated,"March 20, 2015",1 hrs. 49 min.,CGld,"$60,231",2015,2,3
"$6,500","$61,400",,1/28,Music Box Films,Drama,Flowers,10/30,428,Unrated,"October 30, 2015",1 hrs. 39 min.,MBox,"$61,568",2015,1,5
"$18,200","$59,700",,12/3,Rialto,Crime Drama,Rififi (2015 re-release),9/2,429,Unrated,"September 2, 2015",1 hrs. 58 min.,Rialto,"$57,749",2015,2,2
"$15,700","$58,400",,10/23,Broad Green Pictures,Drama,I Smile Back,10/23,430,R,"October 23, 2015",1 hrs. 25 min.,BG,"$58,738",2015,2,18
"$9,900","$57,800",,2/19,IFC,Documentary,The Search for General Tso,1/2,431,Unrated,"January 2, 2015",1 hrs. 13 min.,IFC,"$54,275",2015,2,13
"$21,000","$57,500",,4/16,Music Box Films,Foreign,Beloved Sisters,1/9,432,Unrated,"January 9, 2015",2 hrs. 51 min.,MBox,"$54,030",2015,9,9
"$23,700","$56,700",,7/9,China Lion,Comedy,The Ark of Mr. Chow,6/19,433,Unrated,"June 19, 2015",1 hrs. 46 min.,CL,"$54,075",2015,12,12
"$2,100","$55,500",,8/13,Sony Classics,Drama,Aloft,5/22,434,R,"May 22, 2015",1 hrs. 52 min.,SPC,"$53,086",2015,2,17
"$5,100","$55,400",,1/21,Magnolia,Drama,Entertainment,11/13,435,R,"November 13, 2015",1 hrs. 50 min.,Magn.,"$55,506",2015,2,9
"$17,800","$53,600",,10/22,Zeitgeist,Animation,The Quay Brothers in 35mm,8/19,436,Unrated,"August 19, 2015",1 hrs. 10 min.,Zeit.,"$51,858",2015,1,2
,"$53,200",,-,BBC Worldwide North America,Documentary,We Come As Friends,8/14,437,Unrated,"August 14, 2015",1 hrs. 50 min.,BBC,"$50,921",2015,,8
"$13,100","$52,600",,7/30,The Orchard,Documentary,The Yes Men Are Revolting,6/12,438,Unrated,"June 12, 2015",1 hrs. 31 min.,Orch.,"$50,190",2015,10,20
"$21,000","$51,900",,5/21,Drafthouse,Horror Thriller,Spring (2015),3/20,439,Unrated,"March 20, 2015",1 hrs. 49 min.,Drft.,"$49,970",2015,12,15
"$35,900","$51,100",,8/20,Eros,Comedy,Bangistan,8/7,440,Unrated,"August 7, 2015",2 hrs. 15 min.,Eros,"$48,694",2015,41,41
"$20,400","$50,000",,2/22,Gravitas Ventures,Comedy,Appropriate Behavior,1/16,441,Unrated,"January 16, 2015",1 hrs. 28 min.,Grav.,"$46,912",2015,11,11
"$19,700","$49,900",,11/5,CJ Entertainment,Crime,The Advocate: A Missing Body,10/23,442,Unrated,"October 23, 2015",1 hrs. 57 min.,CJ,"$50,162",2015,9,9
"$28,500","$49,800",$8.9 million,11/26,Lionsgate Premiere,Action Thriller,Heist (2015),11/13,443,R,"November 13, 2015",1 hrs. 33 min.,LGP,"$50,136",2015,24,24
"$6,700","$49,400",,-,Truth Aid,Drama,Difret,10/23,444,Unrated,"October 23, 2015",1 hrs. 39 min.,TA,"$49,667",2015,1,4
"$27,600","$49,200",,11/26,Indican,Crime Drama,Red Herring,10/30,445,Unrated,"October 30, 2015",1 hrs. 31 min.,Indic.,"$49,480",2015,28,28
"$14,900","$49,100",,5/28,IFC,Documentary,The Seven Five,5/8,446,R,"May 8, 2015",1 hrs. 43 min.,IFC,"$48,869",2015,2,5
"$5,000","$47,500",,4/2,IFC,Western,The Salvation,2/27,447,R,"February 27, 2015",1 hrs. 30 min.,IFC,"$44,903",2015,2,28
"$21,900","$46,400",,6/21,Alchemy,Drama,Madame Bovary,6/12,448,R,"June 12, 2015",1 hrs. 58 min.,Alc,"$44,235",2015,15,15
"$26,500","$46,200",,10/15,Weinstein Company,Period Drama,Shanghai,10/2,449,R,"October 2, 2015",1 hrs. 44 min.,Wein.,"$46,425",2015,103,103
"$30,400","$46,100",,4/30,Roadside Attractions,Drama,Beyond the Reach,4/17,450,R,"April 17, 2015",1 hrs. 31 min.,RAtt.,"$45,895",2015,27,27
"$20,900","$45,600",,4/30,Warner Bros.,Drama,Lost River,4/10,451,R,"April 10, 2015",1 hrs. 35 min.,WB,"$45,431",2015,3,3
"$30,200","$45,200",,4/23,FIP,Foreign,Mr. X,4/17,452,Unrated,"April 17, 2015",2 hrs. 5 min.,FIP,"$44,995",2015,52,52
"$5,600","$44,800",,10/15,Monument Releasing,Foreign,Charlie's Country,6/5,453,Unrated,"June 5, 2015",1 hrs. 48 min.,MR,"$42,937",2015,4,8
"$9,900","$44,800",,6/9,International Film Circuit,Drama,River of Fundament,12/4,454,Unrated,"December 4, 2015",5 hrs. 19 min.,ICir,"$44,840",2015,1,2
"$6,300","$44,000",,3/5,BBC Worldwide North America,Drama,Queen and Country,2/18,455,Unrated,"February 18, 2015",1 hrs. 55 min.,BBC,"$41,297",2015,1,9
"$21,000","$43,300",,8/6,Magnolia,Documentary,Nowitzki,7/10,456,Unrated,"July 10, 2015",1 hrs. 46 min.,Magn.,"$41,340",2015,4,4
"$5,300","$43,300",,12/17,Film Movement,Drama,Breathe,9/11,457,Unrated,"September 11, 2015",1 hrs. 31 min.,FM,"$42,297",2015,1,13
"$2,800","$42,500",,10/15,First Run,Documentary,The New Rijksmuseum,6/19,458,Unrated,"June 19, 2015",2 hrs. 0 min.,FRun,"$40,578",2015,3,5
,"$42,000",,3/17,Kino Lorber,Documentary,Pearl Button,10/23,459,Unrated,"October 23, 2015",1 hrs. 22 min.,KL,"$42,166",2015,,5
"$6,100","$41,200",,1/28,Music Box Films,Documentary,Censored Voices,11/20,460,Unrated,"November 20, 2015",1 hrs. 24 min.,MBox,"$41,260",2015,2,6
